"","id","id_review","date","reviewer_id","reviewer_name","comments","name","host_id","host_name","neighbourhood_group","neighbourhood","Lat","Lon","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","district","word_count","sd","ave_sentiment","doc_id","ADJ","ADP","ADV","AUX","CCONJ","DET","INTJ","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","X","crime"
"657",7222349,172365059,"7/20/2017",27471053,"Yu","<U+623F><U+5B50><U+4F4D><U+4E8E><U+5B89><U+9759><U+7684><U+4F4F><U+5B85><U+533A>,<U+4E58><U+5750><U+7EA2><U+7EBF><U+5730><U+94C1><U+51FA><U+884C><U+4EA4><U+901A><U+5F88><U+4FBF><U+5229>,<U+623F><U+4E3B><U+8FD8><U+5F88><U+70ED><U+60C5><U+63D0><U+4F9B><U+65E9><U+9910><U+FF61><U+6CE2><U+58EB><U+987F><U+662F><U+4E00><U+4E2A><U+5F88><U+5B9C><U+5C45><U+7684><U+57CE><U+5E02>","M&R - Front Bedroom Bathroom Parking - Walk to T!",7988017,"Polly Minter",NA,"Dorchester",42.29347,-71.0558,"Private room",59,2,132,"1/3/2021",2.02,3,255,"C11",0,NA,0,"doc657",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12501
"658",4278067,248968119,"4/1/2018",60693040,"Samantha","Tiny but homey and in a great location!","Studio apart Tremont St South End #2",9653086,"Glenn",NA,"South End",42.34128,-71.07607,"Entire home/apt",60,33,69,"12/21/2020",0.89,6,300,"D4",8,NA,0.397747564417433,"doc658",1,1,0,0,2,1,0,1,0,0,0,2,1,0,0,0,0,11261
"659",9731479,301070014,"8/3/2018",15991213,"Miguel Angel","Great accommodation in a very good location,  100% recommendable.","Penthouse South End with roof deck",19013294,"Yoshika",NA,"South End",42.34568,-71.06943,"Entire home/apt",120,91,166,"11/10/2019",2.71,1,0,"D4",8,NA,1.05005357006202,"doc659",3,1,1,0,0,1,0,2,1,0,0,0,2,0,1,0,0,11261
"660",6851460,632276417,"6/26/2020",192724038,"Chris","great location and accomodation staff","Stylish Studio in Boston Brownstone, C.Ave# 21",22348222,"Maverick",NA,"South End",42.34441,-71.07633,"Entire home/apt",66,1,76,"2/17/2021",1.17,55,344,"D4",5,NA,0.223606797749979,"doc660",1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,11261
"661",7965521,341287256,"10/26/2018",27130753,"Robert","Walking distance to everything you need. Would stay again.","South End 1 Bedroom PERFECTION!",22110106,"Chris",NA,"South End",42.34479,-71.07469,"Entire home/apt",225,91,171,"1/11/2020",2.61,1,364,"D4",9,0,0,"doc661",0,1,1,1,0,0,0,1,0,0,2,0,2,0,0,3,0,11261
"662",19672185,512737107,"8/18/2019",177519915,"Natalia","The place is everything you can imagine and even more. I didn't expect much from it since it was a last minute booking for me. However, this apartment turned out to be a true gem of Boston. The apartment is very neat, clean, and is thoughtfully decorated, plus equipped with everything you might ever need. The communication with all 3 hosts is very easy. They provide the valuable info about the area. Overall, 5 stars is not enough :) will definitely stay here the next time I'm in Boston","Shabby-Chíc Condo Steps to Airport & Subway",16284736,"Jordan",NA,"East Boston",42.37475,-71.03428,"Entire home/apt",100,1,262,"1/19/2021",5.95,3,24,"A7",86,0.295089654419169,0.296276875705296,"doc662",9,8,10,12,3,10,0,12,2,3,10,2,11,1,1,8,0,3627
"663",13546414,308062617,"8/15/2018",180487379,"Erica","The hosts are great, the space is great and it's a short walk to the subway.","Walk To Beach or City 2 - Spacious Room",30342817,"Piter & Stacy",NA,"Dorchester",42.31778,-71.05794,"Private room",51,29,270,"11/4/2020",4.78,4,349,"C11",16,NA,0.25,"doc663",3,1,0,3,1,4,0,4,0,0,1,0,2,0,0,0,0,12501
"664",29390698,536351287,"9/26/2019",61581823,"Marie","We spent 1 night in Boston and found this little gem of a home that hosts a few rooms in the same house. The location was nice and within walking distance to good restaurants. A little noisy from air traffic during the evening but we didn’t hear anything during the night.  We found our room very clean and bright and tastefully updated and well stocked with shampoo, soaps nice towels etc. A good find for a night or two.","Uniquely Boston PVT Entry/BATH QN Bed  Sparkling",52881930,"Bill And Maureen",NA,"South Boston",42.33451,-71.02733,"Entire home/apt",116,2,169,"11/1/2020",5.95,3,166,"C6",79,0.43314398959034,0.327120467339913,"doc664",11,10,3,2,7,10,0,19,2,1,7,1,6,0,0,7,1,6984
"665",32593358,525340192,"9/7/2019",286275349,"Matthew","Alex + Emma were great host and very welcoming, they left a sweet message on the kitchen chalk board and extended their welcomes with a nice bottle of wine. The Airbnb was super cute and just as advertised.  We were on vacation for all the tourist type stuff so we didn’t spend much time there just mainly slept and showered, but the time we were there it was very nice. We both loved the added feature in the bathroom “heated floor” that was amazing after your shower or while getting ready in the morning. Neighborhood was very quiet and I recommend public transport, with a bus stop less than a minute walk and takes you to a main train station that gets you anywhere you want to go in Boston. Can’t wait to return to Boston and will surely stay here again.","Boston Professionally Sanitized. long term discoun",19610602,"Emma",NA,"Hyde Park",42.27138,-71.10683,"Entire home/apt",203,29,75,"3/29/2020",3.13,1,0,"E18",143,0.335035045022596,0.412448042915967,"doc665",13,13,15,10,9,14,0,25,0,4,14,6,11,1,1,19,0,5280
"666",15376003,141232653,"4/2/2017",109751192,"Julianne","Kevin and Diane's was perfect for my first time to Boston! It was a 20 minute walk from the convention center for the conference I attended. It's in a cute, historic area of Boston with bars, restaurants, and some shops just down the street so you feel more like a local and less like a tourist. A lot of tourist attractions are 10-20 minute car rides away. I recommend walking literally across the street to Dorchester Heights National Historic Site for the history as well as a lovely view of the city. Kevin and Diane have a private basement with a separate entrance so it's like having you're own place. The bed was very comfortable, and even the cot I stayed on one night while friends were in town was comfortable. There was a space heater available in order to adjust the temperature, a keurig coffee machine with supplies, as well as wifi. When I arrived it was snowing out. Kevin reached out and stayed in touch so that he could salt the entrance prior to my arrival. They were wonderful hosts that were easy to contact, communicated clearly, and made sure you had everything you needed! I highly recommend staying with Kevin and Diane!","Spacious 1BR w/Full Bath on Dorchester Heights",98244983,"Kevin And Diane",NA,"South Boston",42.33385,-71.04569,"Private room",75,2,163,"2/14/2021",3.13,1,166,"C6",203,0.201040180486107,0.315239551282861,"doc666",17,26,14,12,8,21,0,42,4,3,20,14,21,6,0,23,0,6984
"667",26719839,620661925,"3/23/2020",226358731,"Leticia","Excelente servicio. Tuvimos la oportunidad de conocer al dueño que nos recibió en la entrada  Siempre atento con cualquier cosa que necesitemos","Spacious Two Bedroom Apartment. Free Parking &Wifi",200926376,"Blerina",NA,"Roxbury",42.31269,-71.08651,"Entire home/apt",82,29,254,"1/25/2021",8,1,95,"B2",23,0.038575837490523,-0.0297696299072549,"doc667",3,0,1,0,0,0,0,11,0,0,0,0,1,0,0,0,7,14525
"668",989163,558134359,"11/2/2019",302290879,"Samir","Laura, the host, was amazing. She was very responses to all my messages and was very understanding towards our travel needs. The place was beautiful in one of the best possible locations in Boston.","The Upton Boston - The Dalton",5430185,"Laura And Olivia",NA,"South End",42.34308,-71.07316,"Entire home/apt",135,2,54,"3/17/2020",0.59,7,87,"D4",34,0.113340356740536,0.340098140130249,"doc668",5,5,2,3,1,4,0,6,1,0,3,2,5,0,0,2,0,11261
"669",19790139,207671462,"10/29/2017",61449523,"John","Andrew's place is lovely and conveniently located and Andrew was a terrific host.  I wholeheartedly recommend staying with him.","Bunker Hill Beauty",739333,"Andrew",NA,"Charlestown",42.38008,-71.06754,"Entire home/apt",90,91,21,"2/23/2019",0.48,1,0,"A15",19,0.0309746248589421,0.590470068413327,"doc669",2,1,2,2,2,1,0,2,0,1,2,2,2,0,0,3,0,1913
"670",7965521,250596998,"4/5/2018",18262002,"Nicasio","Great place, convenient location!","South End 1 Bedroom PERFECTION!",22110106,"Chris",NA,"South End",42.34479,-71.07469,"Entire home/apt",225,91,171,"1/11/2020",2.61,1,364,"D4",4,NA,0.65,"doc670",2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,11261
"671",22327139,553573255,"10/24/2019",3983315,"Mohammad","Great place and great host. the room is in a very nice and well kept house. Super clean and great amenities","<U+2605> Clean, Modern & Bright <U+2605> Great Location <U+2605>",69587,"Boris & Susan",NA,"East Boston",42.38033,-71.03031,"Private room",43,1,373,"2/14/2021",9.74,8,172,"A7",21,0.224503311989991,0.682392444270614,"doc671",5,1,3,1,3,2,0,5,0,0,0,0,2,0,0,1,0,3627
"672",22267104,276726312,"6/14/2018",14521806,"Anthony","To anyone considering staying in Boston - this is the place! Great neighborhood, incredible hosts, beautiful quarters (I had the ""One If By Land Suite"") - Seriously, I felt like I was visiting family (just without the drama)","Boston Escape One by Land Private Entry/Bath QN",52881930,"Bill And Maureen",NA,"South Boston",42.33451,-71.02731,"Entire home/apt",119,2,264,"11/28/2020",7.12,3,179,"C6",36,0.360555127546399,0.278246524417165,"doc672",3,4,2,2,0,3,0,8,1,0,5,1,12,2,0,5,0,6984
"673",17567087,159072976,"6/9/2017",126352611,"Anne","A charming apartment with welcoming hostess. The neighborhood is fantastic, and the location is great.","Charming South End Duplex (Pets Ok)",119265681,"Maude",NA,"South End",42.34192,-71.07024,"Entire home/apt",350,29,211,"1/25/2021",4.41,2,293,"D4",15,0.455927524452119,0.739056110936355,"doc673",3,1,0,2,1,3,0,5,0,0,0,0,3,0,0,0,0,11261
"674",6758482,405718544,"1/27/2019",1440610,"Robert","Great location and value! The hosts were also very responsive and their communication - much appreciated!","Stylish Downtown Studio in the SouthEnd, C.Ave# 1",22348222,"Maverick",NA,"South End",42.34447,-71.07644,"Entire home/apt",75,1,110,"1/2/2021",2.31,55,335,"D4",15,0.398865238863511,0.532040315179981,"doc674",2,0,3,1,2,1,0,4,0,0,1,0,3,0,0,1,0,11261
"675",18290558,402750577,"1/19/2019",134773777,"Chelsea","This was my first time staying at an AirB&B where I shared the house with other guests. It was kinda neat getting to interact with people from all over the US/World! Boris & Susan’s house was in a central location close to many attractions. If you’re up for a true Boston resident experience you’re in the right place.","<U+2605> Spacious & Modern <U+2605> Professionally Sanitized <U+2605>",69587,"Boris & Susan",NA,"East Boston",42.37578,-71.03648,"Private room",48,1,507,"2/15/2021",10.95,8,172,"A7",62,0.0822542138739518,0.162938427291513,"doc675",8,10,3,4,1,6,0,11,0,2,6,5,5,1,0,5,0,3627
"676",1881298,325734237,"9/20/2018",193248506,"Nadja","Gute Lage nahe der U-Bahn, bietez sehr viel Platz für 2 Personen.","Private Apartment- Minutes from T!",1920539,"Caitlin & Dan",NA,"Jamaica Plain",42.30026,-71.11181,"Entire home/apt",117,1,538,"12/12/2020",6.07,1,310,"E13",13,NA,0,"doc676",0,0,0,0,0,1,0,4,1,0,0,3,2,0,0,0,4,5214
"677",19138622,292253308,"7/17/2018",13791007,"Alyssa","Had a business trip for a night, and Will's place was clean & close to the downtown area I needed to get to. Overall, a decent stay. Even though you're right on the street it wasn't insanely loud, and the provided white noise machine was a nice touch. It's outfitted as a rental, so not home-y, but a good alternative to a hotel. The bathroom was clean, as were the linens & extra towels. There was an iron, which was also a plus.  You use a code to get in, so I was sure to lock the deadbolt when in the apartment, as I'm not sure how often those change.  I reported a slight issue (power outage) one of the nights, and didn't hear anything back, but it didn't impact me massively, since it came back on relatively soon after. It looks like there are bars/restaurants close by, though didn't get a chance to go myself, since I was only there one night.","19th Century Rehab |City Views|So End 1BD 1BA #4",814298,"Thatch",NA,"Roxbury",42.33851,-71.08164,"Entire home/apt",280,30,61,"9/11/2019",1.36,90,41,"B2",163,0.199755547584935,0.161896574488352,"doc677",14,10,22,14,7,21,0,31,2,10,18,1,27,6,0,17,0,14525
"678",23790542,259268388,"4/30/2018",154728258,"Tyshon","You won’t regret it! Nice and clean place. Trinh is very nice and replies super fast if you have any questions! :)","Basic living for short term stay in Boston",117015594,"Trinh",NA,"Dorchester",42.31602,-71.05477,"Private room",30,91,1,"4/30/2018",0.03,2,0,"C11",22,0.576006873666603,0.426990523166159,"doc678",4,0,2,2,2,1,0,3,0,1,3,0,3,1,1,3,0,12501
"679",17810176,324697246,"9/17/2018",5453667,"James","Romo & Nayeli deserve every accolade they’ve been given. I’ve stayed at many Airbnb’s around the country and the world. Theirs by far has been the best. Five Stars all around, smart and full of heart they are the perfect example of what the Airbnb community is all about. I highly recommend the space and wish them all the best.","<U+2605> The Buddha Room | Close to Subway + Downtown <U+2605>",102027626,"Romo & Nayeli",NA,"Dorchester",42.28901,-71.06819,"Private room",59,2,80,"8/31/2019",1.7,6,74,"C11",62,0.345127577628963,0.393766165068353,"doc679",6,4,6,7,4,9,0,8,1,1,7,4,6,1,0,5,0,12501
"680",35238309,707631647,"11/8/2020",30169382,"Beck","One of the best places I’ve ever stayed. Great location, close enough to walk to the train. The rooms are very cozy and Joseph responded to all my messages quickly. Highly recommend staying here. Thanks Joseph!","Floor(1)Private suiteWpvt bath-rm best location :)",261646616,"Joseph",NA,"Dorchester",42.31692,-71.05854,"Entire home/apt",73,1,48,"12/23/2020",2.33,4,175,"C11",37,0.272789892459046,0.38016886868545,"doc680",5,3,5,2,1,4,0,6,1,1,2,2,6,0,0,5,0,12501
"681",182613,16007562,"7/20/2014",14480863,"Eduardo","It was my first experience with Airbnb, and it was above expectations.
Stayed with my family during 2 weeks visiting Boston and neighborhood.
Max was extremely helpful in all the matters. Aswered very fast all the emails and questions.
The apartment is comfortable, was very clean when we received it, has air conditioning, cable TV and fast internet. The kitchen is complete, allowing to have breakfast and meals everyday.
Awesome experience. I recommend.
Eduardo Busato","Great 2BR in Boston near everything w free parking",875739,"Max",NA,"Charlestown",42.37739,-71.06044,"Entire home/apt",89,91,107,"11/22/2020",0.92,1,12,"A15",74,0.316360831274245,0.414358559870831,"doc681",8,5,5,6,5,7,0,18,1,1,7,5,13,0,0,8,0,1913
"682",2219399,51065780,"10/17/2015",6187223,"Melissa","My sister and I visited Boston for the first time and Andrew's home was so warm and welcoming! His house is clean, charming and conveniently located across the street from the subway station. The guest room had a comfy bed and the private bath was a nice plus! Andrew was very helpful with recommendations on where to eat and even offered us his membership card to receive $50 off our entry to the Museum of Fine Arts. Andrew provided a light breakfast each morning. We opted for the hand crafted yogurt, made by his friend, Domisco and fresh, delicious apples hand picked from the trees! I recommend Andrew's home to anyone who would like to be slightly tucked away from the bustling of downtown Boston, but still close enough to hop the train and explore all parts of this vibrant city! Thank you, Andrew and Domisco!","Sunny Private Room & Bath in JP: Breakfast+Parking",1624549,"Andrew",NA,"Jamaica Plain",42.30073,-71.11431,"Private room",112,2,183,"11/23/2020",2.22,1,292,"E13",145,0.190083416772472,0.406805601019821,"doc682",12,14,8,6,10,16,0,32,1,6,12,12,14,1,1,18,0,5214
